text_id,a_name,e_name,old_group,new_group,date,text_name,category,present,value_count,values
g2a8,A8,E34,2,III,,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,Multiplikation,1,8,Verhältnis Rubinkorn : Menstruum Universale 1 : 10; in Phiole überführen; Phiole verschließen; im Athanor durch alle Farben; schnellere Wiederholung der ersten Operation; mehrfache Multiplikation; nach 1. Multiplication kann die Tinktur 10 Teile tingieren; jede Multiplikation verzehnfacht die Kraft der Tinktur
g2a8,A8,E34,2,III,,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,Fermentation,1,5,multiplizierte Tinktur und Gold; Verhältnis Tinktur : Gold = 1 : 10; Gold und Tinktur schmelzen; Gold wird brüchig; Gold zu Pulver stoßen
g2a8,A8,E34,2,III,,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,Projection,1,3,fermentiertes Goldpulver und Quecksilber; 1 Teil fermentiertes Goldpulver und 10 Teile Quecksilber in Schmelztiegel; Resultat: Gold
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Zuschreibung der Vorschrift,1,2,Sendivogius; Jacob Allstein
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Philosophische Vorbetrachtung,1,2,Samen in Adamische Erde säen; Himmlischer Tau
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Datierung der Probenahme,1,2,Sonne im Sternbild Widder; Sonne im Sternbild Stier
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Ort der Probenahme,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Art der Erde,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Art der Probenahme,1,1,knietief
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Aufteilung der Erde,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Fundort der Erde,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Imprägnation der Erde,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Extraktion,1,1,mit Wasser
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Eindampfen,1,1,Abrauchen
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Bezeichnung des ausgelaugten Salzes,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Weiterverarbeitung Erdsalz,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Weiterverarbeitung der Mischung von Spiritus und Sal volatile,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Sal Volatile extra gewinnen,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Extraktion Sal Fixum,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Nasser und trockener Weg,1,1,Nein
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Zusammenfügung von zwei Prinzipien,1,4,Salz und Spiritus vereinigen; Spiritus wieder abziehen und wieder aufgiessen; 7 mal wiederholen; Resultat: Salz
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Zusammenfügung der drei Prinzipien,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Bezeichnung des Lösungsmittels,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Salz mit Gold und Silber zusammenschmelzen,1,3,Verhältnis Salz : Gold : Silber = 11 : 1 : 2; im Tiegel 7 Monate schmelzen; Resultat: lebendiges Gold
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Auflösung von Gold,1,2,lebendiges Gold in 10 Teilen Tau auflösen; 10 Monate kochen
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Beschreibung des Athanors,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Erzeugung des Rubinkorns,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Bezeichnung des Rubinkorns,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Weiterer Syntheseschritt,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Zwischenanalyse,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Multiplikation,1,1,Auflösung 1 Teil Tinktur in 10 Teilen Tau
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Fermentation,0,0,
g3a9,A9,E2,3,I,1618,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,Projection,1,1,1 Teil tingiert 864 Teile
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Zuschreibung der Vorschrift,0,0,
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Philosophische Vorbetrachtung,0,0,
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Datierung der Probenahme,0,0,
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Ort der Probenahme,0,0,
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Art der Erde,1,1,"Erde durch Sonne, Mond und Sterne imprägniert"
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Art der Probenahme,0,0,
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Aufteilung der Erde,1,1,Erde in 2 Teile teilen
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Fundort der Erde,0,0,
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Imprägnation der Erde,0,0,
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Extraktion,0,0,
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Eindampfen,1,1,Salz wird gereinigt
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Bezeichnung des ausgelaugten Salzes,1,1,Nitro
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Weiterverarbeitung Erdsalz,1,8,ausgelaugte Erde calcinieren; keine Kugeln; in Vorlage Wasser; 2 Pfund Wasser; Brunnenwasser; per Gradus destillieren; Spiritus geht über; Spiritus rektifizieren
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Weiterverarbeitung der Mischung von Spiritus und Sal volatile,0,0,
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Sal Volatile extra gewinnen,1,4,aus calcinierter Erde; 6 Pfund Erde; aus Retorte destillieren; kein Wasser vorlegen
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Extraktion Sal Fixum,1,2,bereits verwendete Erde calcinieren; Extraktion mit Wasser
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Nasser und trockener Weg,1,1,Nein
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Zusammenfügung von zwei Prinzipien,0,0,
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Zusammenfügung der drei Prinzipien,1,1,"Sal Volatile, Sal Fixum und Spiritus zusammengeben"
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Bezeichnung des Lösungsmittels,1,2,Mercurius Triumphans Philosophicus; Menstruum Universale
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Salz mit Gold und Silber zusammenschmelzen,0,0,
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Auflösung von Gold,1,9,Qualität des Goldes; klein geschlagenes Gold; hochreines Gold; Verhältnis Gold : Menstruum Universale 1 : 10; Gold und Menstruum Universale in Kolben; Gold löst sich auf; Abfiltrieren; Goldlösung in Phiole überführen; Phiole hermetisch sigillieren
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Beschreibung des Athanors,1,4,3 Kugeln; 1. Kugel die größte; 2. Kugel voller Löcher; 3. Kugel Eichenholz
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Erzeugung des Rubinkorns,1,21,gefüllte Phiole in Athanor; 1. Phiole in Wasserdampf; 1a. 40-45 Tage im Wasserdampf; 1b. im Wasserdampf Putrefaction; 2. Phiole in Aschebad; 2a: 50 Tage im Aschebad; 2b: im Aschebad Pfauenschwanz; nach Pfauenschwanz grün; 3. Phiole in halben Sandbad; 3a: Phiole schaut aus Sand heraus; 3b: 50 Tage im halben Sandbad; 3c: zuerst im halben Sandbad Weiß; 3d: weitere 30-50 Tage im halben Sandbad; 3e: im halben Sandbad jetzt Gelb; 4: Phiole komplett im Sandbad; 4a: Zeit unbestimmt; 4b: im kompletten Sandbad Rot; 4c: im kompletten Sandbad in der Mitte Rubinkorn; Rubinkorn ist Erbsengroß; 4d: im kompletten Sandbad außen rotes Pulver; 5: rotes Rubinkorn entnehmen
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Bezeichnung des Rubinkorns,1,2,Goldsamen; der Philosophen Gold
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Weiterer Syntheseschritt,1,1,Secunda Compositio
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Zwischenanalyse,1,1,auf glühendem Silberblech
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Multiplikation,1,8,Verhältnis Rubinkorn : Menstruum Universale 1 : 10; in Phiole überführen; Phiole verschließen; im Athanor durch alle Farben; schnellere Wiederholung der ersten Operation; mehrfache Multiplikation; nach 1. Multiplication kann die Tinktur 10 Teile tingieren; jede Multiplikation verzehnfacht die Kraft der Tinktur
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Fermentation,1,7,multiplizierte Tinktur und Gold; Qualität des Goldes; hochrein; Verhältnis Tinktur : Gold = 1 : 10; Gold und Tinktur in Schmelztiegel; Gold und Tinktur schmelzen; Gold wird brüchig
g2a11,A11,E43,2,III,1674,A11 Dieser Kunst Praxis ist diese,Projection,1,3,fermentiertes Goldpulver und Quecksilber; 1 Teil fermentiertes Goldpulver und 10 Teile Quecksilber; Resultat: bestes Gold
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Zuschreibung der Vorschrift,1,1,Sendivogius
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Philosophische Vorbetrachtung,0,0,
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Datierung der Probenahme,0,0,
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Ort der Probenahme,0,0,
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Art der Erde,1,1,"Erde durch Sonne, Mond und Sterne imprägniert"
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Art der Probenahme,0,0,
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Aufteilung der Erde,1,1,Erde in 2 Teile teilen
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Fundort der Erde,0,0,
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Imprägnation der Erde,0,0,
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Extraktion,1,1,wie Salpetersieder
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Eindampfen,1,2,Sieden; Salz wird gereinigt
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Bezeichnung des ausgelaugten Salzes,1,1,Nitro
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Weiterverarbeitung Erdsalz,1,13,ausgelaugte Erde calcinieren; Erdsalz und calcinierte Erde vermischen; Verhältnis Erdsalz zu Erde 1:3; keine Kugeln; maximal 6 Pfund pro Ansatz; Mischung in Retorte geben; in Vorlage Wasser; 2 Pfund Wasser; destilliertes Regenwasser; Spiritus geht über; Spiritus rot; Spiritus rektifizieren; Spiritus kühl lagern
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Weiterverarbeitung der Mischung von Spiritus und Sal volatile,0,0,
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Sal Volatile extra gewinnen,1,4,aus frischer Erde; 6 Pfund Erde; aus Retorte destillieren; kein Wasser vorlegen
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Extraktion Sal Fixum,1,4,bereits verwendete Erde calcinieren; Extraktion mit Wasser; destilliertes warmes Regenwasser; Extrakt reinigen
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Nasser und trockener Weg,1,1,Nein
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Zusammenfügung von zwei Prinzipien,0,0,
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Zusammenfügung der drei Prinzipien,1,1,"Sal Volatile, Sal Fixum und Spiritus zusammengeben"
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Bezeichnung des Lösungsmittels,1,2,Mercurius Optatus; Menstruum Universale
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Salz mit Gold und Silber zusammenschmelzen,0,0,
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Auflösung von Gold,1,7,Qualität des Goldes; klein geschlagenes Gold; hochreines Gold; Verhältnis Gold : Menstruum Universale 1 : 10; Gold löst sich auf; Abfiltrieren; Goldlösung in Phiole überführen
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Beschreibung des Athanors,1,4,3 Kugeln; 1. Kugel die größte; 2. Kugel voller Löcher; 3. Kugel Eichenholz
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Erzeugung des Rubinkorns,1,21,gefüllte Phiole in Athanor; 1. Phiole in Wasserdampf; 1a. 40-44 Tage im Wasserdampf; 1b. im Wasserdampf Putrefaction; 2. Phiole in Aschebad; 2a: 50 Tage im Aschebad; 2b: im Aschebad Pfauenschwanz; nach Pfauenschwanz grün; 3. Phiole in halben Sandbad; 3a: Phiole schaut aus Sand heraus; 3b: 50 Tage im halben Sandbad; 3c: zuerst im halben Sandbad Weiß; 3d: weitere 30 Tage im halben Sandbad; 3e: im halben Sandbad jetzt Gelb; 4: Phiole komplett im Sandbad; 4a: Zeit unbestimmt; 4b: im kompletten Sandbad Rot; 4c: im kompletten Sandbad in der Mitte Rubinkorn; Rubinkorn ist Linsengroß; 4d: im kompletten Sandbad außen rotes Pulver; 5: rotes Rubinkorn entnehmen
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Bezeichnung des Rubinkorns,1,2,Goldsamen; der Philosophen Gold
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Weiterer Syntheseschritt,1,1,Secunda Compositio
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Zwischenanalyse,1,1,auf glühendem Silberblech
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Multiplikation,1,8,Verhältnis Rubinkorn : Menstruum Universale 1 : 10; in Phiole überführen; Phiole verschließen; im Athanor durch alle Farben; schnellere Wiederholung der ersten Operation; mehrfache Multiplikation; nach 1. Multiplication kann die Tinktur 10 Teile tingieren; jede Multiplikation verzehnfacht die Kraft der Tinktur
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Fermentation,1,8,multiplizierte Tinktur und Gold; Qualität des Goldes; fein; Verhältnis Tinktur : Gold = 1 : 10; Gold und Tinktur in Schmelztiegel; Gold und Tinktur schmelzen; Gold wird brüchig; Gold zu Pulver stoßen
g2a12,A12,E45,2,III,1724,A12 Lapis Philosophorum Sendivogii,Projection,1,3,fermentiertes Goldpulver und Quecksilber; 1 Teil fermentiertes Goldpulver und 10 Teile Quecksilber in Schmelztiegel; Resultat: edelstes Gold
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Zuschreibung der Vorschrift,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Philosophische Vorbetrachtung,1,1,die Erde ist aller Sachen Samen
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Datierung der Probenahme,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Ort der Probenahme,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Art der Erde,1,1,"Erde durch Sonne, Mond und Sterne imprägniert"
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Art der Probenahme,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Aufteilung der Erde,1,1,Erde in 2 Teile teilen
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Fundort der Erde,1,2,Chomutov; Thionville
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Imprägnation der Erde,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Extraktion,1,1,wie Salpetersieder
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Eindampfen,1,2,Sieden; Salz wird gereinigt
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Bezeichnung des ausgelaugten Salzes,1,1,Salpeter
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Weiterverarbeitung Erdsalz,1,13,ausgelaugte Erde calcinieren; Erdsalz und calcinierte Erde vermischen; Verhältnis Erdsalz zu Erde 1:3; keine Kugeln; maximal 6 Pfund pro Ansatz; Mischung in Retorte geben; in Vorlage Wasser; 2 Pfund Wasser; destilliertes Regenwasser; Spiritus geht über; Spiritus rot; Spiritus rektifizieren; Spiritus kühl lagern
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Weiterverarbeitung der Mischung von Spiritus und Sal volatile,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Sal Volatile extra gewinnen,1,4,aus frischer Erde; 6 Pfund Erde; aus Retorte destillieren; kein Wasser vorlegen
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Extraktion Sal Fixum,1,4,bereits verwendete Erde calcinieren; Extraktion mit Wasser; warmes Wasser; Extrakt reinigen
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Nasser und trockener Weg,1,1,Nein
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Zusammenfügung von zwei Prinzipien,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Zusammenfügung der drei Prinzipien,1,1,"Sal Volatile, Sal Fixum und Spiritus zusammengeben"
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Bezeichnung des Lösungsmittels,1,2,Mercurius Triumphans Philosophorum; Menstruum Universale
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Salz mit Gold und Silber zusammenschmelzen,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Auflösung von Gold,1,6,Qualität des Goldes; reines Gold; Verhältnis Gold : Menstruum Universale 1 : 10; Gold löst sich auf; Abfiltrieren; Goldlösung in Phiole überführen
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Beschreibung des Athanors,1,4,3 Kugeln; 1. Kugel die größte; 2. Kugel voller Löcher; 3. Kugel Eichenholz
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Erzeugung des Rubinkorns,1,17,gefüllte Phiole in Athanor; 1. Phiole in Wasserdampf; 1a. 40-48 Tage im Wasserdampf; 1b. im Wasserdampf Putrefaction; 2. Phiole in Aschebad; 2a: 50 Tage im Aschebad; 2b: im Aschebad Pfauenschwanz; 3. Phiole in halben Sandbad; 3a: Phiole schaut aus Sand heraus; 3b: 50 Tage im halben Sandbad; 3c: zuerst im halben Sandbad Weiß; 3d: weitere 30 Tage im halben Sandbad; 3e: im halben Sandbad jetzt Gelb; 4: Phiole komplett im Sandbad; 4a: Zeit unbestimmt; 4b: im kompletten Sandbad Rot; 4c: im kompletten Sandbad in der Mitte glänzendes Wesen
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Bezeichnung des Rubinkorns,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Weiterer Syntheseschritt,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Zwischenanalyse,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Multiplikation,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Fermentation,0,0,
g2a13,A13,E42,2,III,1733,A13 Labor Universalis eines wahren Adepti,Projection,0,0,
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Zuschreibung der Vorschrift,0,0,
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Philosophische Vorbetrachtung,0,0,
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Datierung der Probenahme,1,7,März; Vollmond; klarer Himmel; kein Wind; kein Regen; früh morgens; bei Sonnenaufgang
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Ort der Probenahme,1,1,schöne Wiese
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Art der Erde,1,2,rote Erde; bolarisch
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Art der Probenahme,1,1,halbe Elle tief
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Aufteilung der Erde,0,0,
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Fundort der Erde,1,3,FEHLT; (in den parallelen Oberservationes wird genannt: Chomutov; )
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Imprägnation der Erde,1,8,Erde ausbreiten; 14 Tage; Einwirkung von Gestirn und Himmel; bei Regen abdecken; Nachts; bis Ende Mai; mit Maientau besprengen; bis Ende Juli
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Extraktion,1,7,Fass; Fass mit Zapflöchern; mit Wasser; warmes Wasser; Regenwasser; Maientau; 24 Stunden stehen lassen
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Eindampfen,1,5,Kessel; Sieden; Nach Einsieden stehen lassen; Salz kristallisiert aus; Salz wird gereinigt
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Bezeichnung des ausgelaugten Salzes,1,3,Sal Terrae; Nitrum Terrae; Nitrum nostri
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Weiterverarbeitung Erdsalz,1,9,Erdsalz und calcinierte Erde vermischen; Verhältnis Erdsalz zu Erde 1:3; mit etwas Maientau; Kugeln herstellen; Kugeln an Luft imprägnieren lassen; Mischung in Retorte geben; per Gradus destillieren; Spiritus geht über; Sal volatile geht über
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Weiterverarbeitung der Mischung von Spiritus und Sal volatile,0,0,
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Sal Volatile extra gewinnen,0,0,
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Extraktion Sal Fixum,1,4,"bereits verwendete Kugeln calcinieren; Extraktion mit Wasser; destillierter warmer Maientau; Reinigen mit mehrmaligem Lösen, Filtrieren, Koagulieren und Auskristallisieren"
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Nasser und trockener Weg,1,1,Ja
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Zusammenfügung von zwei Prinzipien,0,0,
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Zusammenfügung der drei Prinzipien,1,4,"Sal Volatile, Sal Fixum und Spiritus zusammengeben; Mischung digerieren; Digestion im Wasserbad; Digestion 40 Tage"
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Bezeichnung des Lösungsmittels,1,1,trocken Wasser
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Salz mit Gold und Silber zusammenschmelzen,0,0,
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Auflösung von Gold,1,10,Qualität des Goldes; klein gefeiltes Gold; Verhältnis Gold : Menstruum Universale 1 : 7; Gold und Menstruum Universale in Phiole; Digestion; Gold löst sich auf; Abgießen; Goldlösung in Phiole überführen; Phiole zu zwei Drittel leer; Phiole hermetisch sigillieren
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Beschreibung des Athanors,0,0,
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Erzeugung des Rubinkorns,1,16,gefüllte Phiole in Athanor; 1. Phiole in Wasserdampf; 1a. 40 Tage im Wasserdampf; 1b. im Wasserdampf Putrefaction; 2. Phiole in Aschebad; 2b: im Aschebad Pfauenschwanz; nach Pfauenschwanz grün; 2c: weitere 45 Tage im Aschebad: Weiß; 3. Phiole in halben Sandbad; 3a: Phiole schaut aus Sand heraus; 3e: im halben Sandbad jetzt Gelb; 4: Phiole komplett im Sandbad; 4a: 3 Tage im kompletten Sandbad; 4b: im kompletten Sandbad Rot; 4c: im kompletten Sandbad in der Mitte Rubinkorn; 5: rotes Rubinkorn entnehmen
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Bezeichnung des Rubinkorns,1,1,Quintessenz
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Weiterer Syntheseschritt,0,0,
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Zwischenanalyse,0,0,
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Multiplikation,1,2,Verhältnis Rubinkorn : Menstruum Universale 1 : 3; in Phiole überführen
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Fermentation,1,6,multiplizierte Tinktur und Gold; Verhältnis Tinktur : Gold = 1 : 3; 3 Stunden schmelzen; Gold und Tinktur schmelzen; Gold wird brüchig; Gold zu Pulver stoßen
